Compound,Matrix,n,Repeatability,Reproducibility,u_ref,av_bias,sd_bias,UoB,Significance,MU,pct_MU
beta-BHC,Carrot,20,0.0022573354747086544,0.0022573354747086544,0.298142396999972,1.59666666666667,2.95058998956983,2.96561463704214,Insignificant,0.006338036894516266,8.450715859355022
beta-BHC,Onion,20,0.0020181099888685085,0.0020181099888685085,0.298142396999972,0.987333333333336,2.59274913367558,2.60983466125047,Insignificant,0.005622842240947029,7.497122987929372
beta-BHC,Orange,20,0.002331484061101613,0.002844233003984094,0.298142396999972,1.984,3.60201529036827,3.61433300083649,Insignificant,0.007858199689872666,10.477599586496888
beta-BHC,Strawberries,20,0.002761012860673908,0.002906229605151173,0.298142396999972,-3.486,3.81825342025468,3.82987572516073,Insignificant,0.0081723659505264,10.8964879340352
beta-Endosulfan,Apple,17,0.004461748029213487,0.004863190047045179,0.323380833381777,-6.80156862745097,6.33281205285077,6.34106329097342,Insignificant,0.013604150395008546,18.138867193344726
beta-Endosulfan,Avocado,19,0.011239053715621214,0.011239053715621214,0.305887645160749,-12.8954385964912,14.339920114906,14.3431822185088,Insignificant,0.031115121485147806,41.48682864686374
beta-Endosulfan,Carrot,19,0.00952424125211932,0.010041703365958837,0.305887645160749,-1.79438596491228,13.1882718685881,13.1918187575199,Insignificant,0.02819392506826528,37.59190009102038
beta-Endosulfan,Onion,19,0.008784034616103512,0.009441390125941357,0.305887645160749,-8.64912280701754,12.3353184009162,12.3391104745619,Insignificant,0.026441068368612475,35.254757824816636
beta-Endosulfan,Orange,21,0.011353676000756706,0.011353676000756706,0.290957186981323,-11.8844444444444,14.8442385880603,14.8470897937581,Insignificant,0.03180573854581034,42.40765139441379
beta-Endosulfan,Strawberries,21,0.014969250492842328,0.016821794880249763,0.290957186981323,-5.28698412698412,21.7175601736056,21.7195091099876,Insignificant,0.04683267612388989,62.44356816518653
Bifenthrin,Apple,18,0.0016620233222820657,0.0021120416036266294,0.314269680527355,-3.73925925925926,2.65369875194712,2.67224297139771,Insignificant,0.005823217715551602,7.764290287402136
Bifenthrin,Avocado,21,0.004277753081767509,0.0060451559851135124,0.290957186981323,-4.11682539682539,7.43212116246398,7.43781426618069,Insignificant,0.016451385227948652,21.935180303931535
Bifenthrin,Carrot,21,0.0027079389456435925,0.003882175997580541,0.290957186981323,0.31555555555556,4.76091183298761,4.76979428970868,Insignificant,0.010558161365908902,14.077548487878538
Bifenthrin,Onion,20,0.0017284499864740916,0.00225278478195533,0.298142396999972,0.785333333333337,2.81344441453607,2.82919747677201,Insignificant,0.006189504294451018,8.252672392601358
Bifenthrin,Orange,21,0.00408561160932145,0.0041360924245255545,0.290957186981323,0.223492063492069,5.49468414582985,5.50238220656199,Insignificant,0.011685483069082904,15.580644092110541
Bifenthrin,Strawberries,20,0.0017780770070886316,0.0017780770070886316,0.298142396999972,-0.306666666666662,2.27364868934783,2.29311300451199,Insignificant,0.004947479933091045,6.59663991078806
Bioresmethrin,Apple,19,0.0030225739730598876,0.0031345581051522922,0.305887645160749,-5.55508771929824,4.13573218448129,4.14702881027084,Insignificant,0.00883158966172232,11.775452882296428
Bioresmethrin,Avocado,21,0,0,0.290957186981323,-100,0,0.290957186981323,Significant,0.07543643578047197,100.58191437396263
Bioresmethrin,Carrot,21,0.0034375189465567263,0.004360955318793926,0.290957186981323,1.62857142857143,5.47438688311593,5.48211344562367,Insignificant,0.011987170341207125,15.982893788276167
Bioresmethrin,Onion,19,0.0028349499239719517,0.005582145572157842,0.305887645160749,3.39508771929825,6.57388354774294,6.5809962886137,Insignificant,0.01490261047918206,19.870147305576083
Bioresmethrin,Orange,21,0.005083885215943504,0.005156960358200796,0.290957186981323,2.15174603174603,6.84686267319628,6.85304199244865,Insignificant,0.014561812242379488,19.415749656505984
Bioresmethrin,Strawberries,20,0.010232096662016065,0.015732519926322762,0.298142396999972,-3.59133333333333,19.0866014178588,19.0889298435795,Insignificant,0.04254315489850331,56.72420653133775
Bitertanol,Apple,21,0.002774642834157731,0.003976347929588512,0.290957186981323,1.60190476190477,4.87670797105185,4.88537989511324,Insignificant,0.010814156418677272,14.41887522490303
Bitertanol,Avocado,21,0.004519791925257074,0.012055933870779093,0.290957186981323,-6.63936507936508,13.8480923523402,13.8511486124291,Insignificant,0.03182851522180208,42.43802029573611
Bitertanol,Carrot,20,0.0027788575277735775,0.003518944175053486,0.298142396999972,4.26933333333334,4.42073286507198,4.43077509621244,Insignificant,0.009680049086823283,12.906732115764378
Bitertanol,Onion,21,0.0023734891602134617,0.002434056131583801,0.290957186981323,0.752380952380954,3.2213939603251,3.23450693804715,Insignificant,0.006872997603260303,9.163996804347072
Bitertanol,Orange,21,0.0038504640000749254,0.0038504640000749254,0.290957186981323,2.72317460317461,4.87147507619504,4.88015629899756,Insignificant,0.010624976444418337,14.16663525922445
Bitertanol,Strawberries,21,0.0029831372641076935,0.0029831372641076935,0.290957186981323,0.994920634920637,3.79753481719795,3.80866469677849,Insignificant,0.008260433825419038,11.013911767225384
