"","Compound","Matrix","n","u_ref","av_bias","sd_bias","UoB","Significance"
"233","Fenarimol","Avocado",21,0.290957186981323,3.22731106991678,17.3713892444724,17.3738257262938,"Insignificant"
"234","Fenarimol","Carrot",21,0.290957186981323,-0.56446720658143,12.5532802464229,12.5566516647507,"Insignificant"
"235","Fenarimol","Onion",21,0.290957186981323,1.17505676683757,11.753649138276,11.7572498548918,"Insignificant"
"236","Fenarimol","Orange",21,0.290957186981323,4.96469975933263,11.1906276203859,11.1944094360891,"Insignificant"
"237","Fenarimol","Spinach",21,0.290957186981323,1.42186099666466,11.084495231009,11.0883132446246,"Insignificant"
"238","Fenarimol","Strawberry",18,0.314269680527355,-1.06001238736882,6.95782079034689,6.96491461417024,"Insignificant"
"239","Fenhexamid","Apple",21,0.290957186981323,1.31544118398921,11.2001633180974,11.20394191509,"Insignificant"
"240","Fenhexamid","Avocado",18,0.314269680527355,4.19413653980234,6.13772512237228,6.14576562438713,"Insignificant"
"241","Fenhexamid","Carrot",19,0.305887645160749,3.9603712536203,9.09720949851918,9.10235068053355,"Insignificant"
"242","Fenhexamid","Onion",21,0.290957186981323,0.107015043308563,10.4609920314925,10.4650375234686,"Insignificant"
"243","Fenhexamid","Orange",20,0.298142396999972,1.76378782695567,6.20399844289492,6.21115815032362,"Insignificant"
"244","Fenhexamid","Spinach",21,0.290957186981323,-2.58434756586736,6.1477653323417,6.15464659149479,"Insignificant"
"245","Fenhexamid","Strawberry",21,0.290957186981323,6.08483800345927,6.34197450240227,6.34864526287117,"Insignificant"
"246","Fenoxycarb","Apple",21,0.290957186981323,-0.060651501280004,7.82201170359329,7.82742123408511,"Insignificant"
"247","Fenoxycarb","Avocado",19,0.305887645160749,8.55961681519924,3.90834323439657,3.92029515334183,"Significant"
"248","Fenoxycarb","Carrot",21,0.290957186981323,2.3915762736239,5.31191991534294,5.3198824490465,"Insignificant"
"249","Fenoxycarb","Onion",21,0.290957186981323,0.370310798441584,5.14815525993417,5.15637068731913,"Insignificant"
"250","Fenoxycarb","Orange",20,0.298142396999972,3.31008072155906,3.41605567765221,3.42904145231708,"Insignificant"
"251","Fenoxycarb","Spinach",20,0.298142396999972,0.55523482432731,5.02110348192616,5.02994722289408,"Insignificant"
"252","Fenoxycarb","Strawberry",21,0.290957186981323,0.416545904505754,6.09107596542078,6.09802119553407,"Insignificant"
"253","Fenpyroximate","Apple",20,0.298142396999972,0.826571051915789,3.47168869281504,3.48446714272192,"Insignificant"
"254","Fenpyroximate","Avocado",21,0.290957186981323,3.24315013780131,4.67807092592601,4.6871103755566,"Insignificant"
"255","Fenpyroximate","Carrot",21,0.290957186981323,2.17892249815298,6.05479871612471,6.061785510676,"Insignificant"
"256","Fenpyroximate","Onion",21,0.290957186981323,1.27303720360083,5.542782312809,5.55041366493024,"Insignificant"
"257","Fenpyroximate","Orange",21,0.290957186981323,1.24181255193741,5.67694449286212,5.68439573390995,"Insignificant"
"258","Fenpyroximate","Spinach",20,0.298142396999972,2.33114799609818,5.87202913117051,5.87959309869348,"Insignificant"
"259","Fenpyroximate","Strawberry",18,0.314269680527355,1.52393308644954,2.41443492250844,2.43480213305457,"Insignificant"
"260","Fenthion","Apple",21,0.290957186981323,-1.71602229803235,6.52672303452256,6.53320515933974,"Insignificant"
"261","Fenthion","Avocado",21,0.290957186981323,2.61778174529286,4.28469521438037,4.29456274430705,"Insignificant"
"262","Fenthion","Carrot",18,0.314269680527355,-1.66496405896729,3.1495459541223,3.16518643198579,"Insignificant"
"263","Fenthion","Onion",21,0.290957186981323,1.36701977461852,6.22201931030645,6.22881853825286,"Insignificant"
"264","Fenthion","Orange",21,0.290957186981323,-0.437163666957058,4.78061258504742,4.78945850519345,"Insignificant"
"265","Fenthion","Spinach",21,0.290957186981323,1.19813006967556,3.8165314874424,3.82760612907015,"Insignificant"
"266","Fenthion","Strawberry",21,0.290957186981323,-1.74740381922934,4.06410666899719,4.07450844908236,"Insignificant"
"267","Fenthion-oxon","Apple",19,0.305887645160749,0.217265041250902,5.17930715900288,5.1883320921815,"Insignificant"
"268","Fenthion-oxon","Avocado",21,0.290957186981323,6.30088674913936,4.67333715804759,4.68238574633107,"Insignificant"
"269","Fenthion-oxon","Carrot",21,0.290957186981323,-1.11870337182829,4.68980112714569,4.69881801061002,"Insignificant"
"270","Fenthion-oxon","Onion",21,0.290957186981323,-0.582191281146726,5.89720251965644,5.90437580464678,"Insignificant"
"271","Fenthion-oxon","Orange",18,0.314269680527355,3.63576136260517,2.53118721029514,2.55062230164727,"Insignificant"
"272","Fenthion-oxon","Spinach",21,0.290957186981323,0.738594346399713,3.82800072564776,3.83904228163951,"Insignificant"
"273","Fenthion-oxon","Strawberry",21,0.290957186981323,3.44299257900893,6.47087469715019,6.4774127111737,"Insignificant"
"274","Fenthion-oxon-sulfone","Apple",19,0.305887645160749,-3.05098399596749,6.53823633593115,6.54538781402236,"Insignificant"
"275","Fenthion-oxon-sulfone","Avocado",21,0.290957186981323,5.93455724480365,9.97525085420257,9.97949325812314,"Insignificant"
"276","Fenthion-oxon-sulfone","Carrot",18,0.314269680527355,1.02990379346345,4.99032238026741,5.0002082847714,"Insignificant"
"277","Fenthion-oxon-sulfone","Onion",21,0.290957186981323,-0.607891526278257,6.9790000211919,6.9850624464247,"Insignificant"
"278","Fenthion-oxon-sulfone","Orange",21,0.290957186981323,8.82839759674092,7.69760337026031,7.70310026745719,"Insignificant"
"279","Fenthion-oxon-sulfone","Spinach",21,0.290957186981323,-0.676216697333134,6.60488149184922,6.61128698560488,"Insignificant"
"280","Fenthion-oxon-sulfone","Strawberry",21,0.290957186981323,-0.860722215697424,8.04960387519017,8.05486055944687,"Insignificant"
"281","Fenthion-oxon-sulfoxide","Apple",21,0.290957186981323,6.8494820953876,9.6898964865602,9.69426376806964,"Insignificant"
"282","Fenthion-oxon-sulfoxide","Avocado",21,0.290957186981323,8.80844802168169,7.6020841291338,7.60765004394156,"Insignificant"
"283","Fenthion-oxon-sulfoxide","Carrot",21,0.290957186981323,-0.0853364081639772,8.53377007031387,8.53872869329158,"Insignificant"
"284","Fenthion-oxon-sulfoxide","Onion",21,0.290957186981323,-1.09426137169825,6.39897286513662,6.40558426791896,"Insignificant"
"285","Fenthion-oxon-sulfoxide","Orange",21,0.290957186981323,-0.560087916433046,6.20723983724362,6.21405523645552,"Insignificant"
"286","Fenthion-oxon-sulfoxide","Spinach",21,0.290957186981323,0.571270335607299,8.52447122245248,8.52943525135613,"Insignificant"
"287","Fenthion-oxon-sulfoxide","Strawberry",21,0.290957186981323,-0.573092857026148,5.68804693081053,5.69548364686961,"Insignificant"
"288","Fenthion-sulfone","Apple",20,0.298142396999972,-1.28828625857036,5.59562036248575,5.60355745307872,"Insignificant"
"289","Fenthion-sulfone","Avocado",20,0.298142396999972,2.50511912359721,4.5265352239701,4.53634324348709,"Insignificant"
"290","Fenthion-sulfone","Carrot",21,0.290957186981323,3.55878564880821,4.80143881271361,4.81024643411217,"Insignificant"
"291","Fenthion-sulfone","Onion",21,0.290957186981323,-3.47602801932172,5.09172884363439,5.10003516671743,"Insignificant"
"292","Fenthion-sulfone","Orange",21,0.290957186981323,4.82017829740112,5.48250915443673,5.49022428623264,"Insignificant"
"293","Fenthion-sulfone","Spinach",21,0.290957186981323,-0.961926968304214,4.53296493184421,4.5422931607268,"Insignificant"
"294","Fenthion-sulfone","Strawberry",21,0.290957186981323,-1.22240618440267,4.22745146668392,4.2374522991798,"Insignificant"
"295","Fenthion-sulfoxide","Apple",21,0.290957186981323,0.836113299391107,7.15710863563505,7.16302032015391,"Insignificant"
"296","Fenthion-sulfoxide","Avocado",21,0.290957186981323,2.54430251842252,5.81065153988485,5.8179315398707,"Insignificant"
"297","Fenthion-sulfoxide","Carrot",21,0.290957186981323,-1.17254709362546,3.89581746142276,3.90666734920988,"Insignificant"
"298","Fenthion-sulfoxide","Onion",21,0.290957186981323,0.167837771876982,4.62160341704481,4.63075309524232,"Insignificant"
"299","Fenthion-sulfoxide","Orange",21,0.290957186981323,2.2209214891105,4.29504436270138,4.30488817069956,"Insignificant"
"300","Fenthion-sulfoxide","Spinach",21,0.290957186981323,-1.92937961265003,4.71879506316919,4.72775664907216,"Insignificant"
"301","Fenthion-sulfoxide","Strawberry",21,0.290957186981323,-1.21230604148611,5.00290007595012,5.01135363495711,"Insignificant"
"302","Fipronil","Apple",17,0.323380833381777,-3.14375209327316,5.06301419126852,5.07333104226258,"Insignificant"
"303","Fipronil","Avocado",21,0.290957186981323,2.82178722416404,7.52855978909156,7.53418002058502,"Insignificant"
"304","Fipronil","Carrot",21,0.290957186981323,-0.193565197313707,5.88602902818697,5.89321591368548,"Insignificant"
"305","Fipronil","Onion",21,0.290957186981323,2.41146882058893,6.26011112818667,6.26686902862208,"Insignificant"
"306","Fipronil","Orange",21,0.290957186981323,-0.906308851594072,4.27692917988544,4.28681458596143,"Insignificant"
"307","Fipronil","Spinach",21,0.290957186981323,0.173639736789294,6.32351157196114,6.33020178867803,"Insignificant"
"308","Fipronil","Strawberry",21,0.290957186981323,-0.683399511323158,4.46982180617136,4.47928153430672,"Insignificant"
"309","Fludioxonil","Apple",21,0.290957186981323,3.90355338141311,6.68783298822427,6.69415910798637,"Insignificant"
"310","Fludioxonil","Avocado",21,0.290957186981323,6.2403156418422,5.32069167223025,5.32864109840364,"Insignificant"
"311","Fludioxonil","Carrot",21,0.290957186981323,0.781058972480309,7.7822295821971,7.78766674650885,"Insignificant"
"312","Fludioxonil","Onion",20,0.298142396999972,1.50694200645333,4.54911580690288,4.55887524653862,"Insignificant"
"313","Fludioxonil","Orange",21,0.290957186981323,2.62828460849676,5.20209908813724,5.21022945823448,"Insignificant"
"314","Fludioxonil","Spinach",21,0.290957186981323,-0.952971826376758,4.71028747643109,4.71926521773037,"Insignificant"
"315","Fludioxonil","Strawberry",21,0.290957186981323,1.71561301831296,5.73298036898623,5.74035887343619,"Insignificant"
"316","Flusilazole","Apple",21,0.290957186981323,1.49705540204537,8.19643283704885,8.20159541411966,"Insignificant"
"317","Flusilazole","Avocado",21,0.290957186981323,5.75997874385721,7.09186036708875,7.09782639622443,"Insignificant"
"318","Flusilazole","Carrot",21,0.290957186981323,-0.465184262285425,5.20380840659463,5.21193611023783,"Insignificant"
"319","Flusilazole","Onion",21,0.290957186981323,0.115684422451237,4.92611142054984,4.93469652687251,"Insignificant"
"320","Flusilazole","Orange",21,0.290957186981323,3.45397811473087,6.50987384730586,6.51637273277802,"Insignificant"
"321","Flusilazole","Spinach",21,0.290957186981323,-0.905940044062545,6.73568172421534,6.74196294669325,"Insignificant"
"322","Flusilazole","Strawberry",21,0.290957186981323,1.52317815683786,6.26001686141817,6.26677486350801,"Insignificant"
"323","Hexaconazole","Apple",21,0.290957186981323,3.78666191472792,8.28316239983032,8.28827095518835,"Insignificant"
"324","Hexaconazole","Avocado",21,0.290957186981323,7.60772824681442,8.01434152795201,8.01962132593006,"Insignificant"
"325","Hexaconazole","Carrot",21,0.290957186981323,1.1546159009003,12.5312731973134,12.5346505348319,"Insignificant"
"326","Hexaconazole","Onion",18,0.314269680527355,0.0590755382372994,5.49730586786827,5.50628161620869,"Insignificant"
"327","Hexaconazole","Orange",21,0.290957186981323,5.56333400959731,4.30344453040075,4.31326916745201,"Insignificant"
"328","Hexaconazole","Spinach",19,0.305887645160749,-3.01418688134533,4.05903627193234,4.07054575067329,"Insignificant"
"329","Hexaconazole","Strawberry",21,0.290957186981323,-1.47109053691787,8.3484166093871,8.35348525877352,"Insignificant"
"330","Hexythiazox","Apple",21,0.290957186981323,0.444839294337742,7.26203532119645,7.267861658766,"Insignificant"
"331","Hexythiazox","Avocado",21,0.290957186981323,3.03628072362301,4.35150983665662,4.36122619720365,"Insignificant"
"332","Hexythiazox","Carrot",21,0.290957186981323,-1.73996324271735,6.00861716322819,6.01565759488491,"Insignificant"
"333","Hexythiazox","Onion",19,0.305887645160749,-2.02358207576954,5.30746433374977,5.31627171102906,"Insignificant"
"334","Hexythiazox","Orange",21,0.290957186981323,1.70054535220071,7.68672057790282,7.69222525199378,"Insignificant"
"335","Hexythiazox","Spinach",20,0.298142396999972,-2.15119023646943,4.56131559213609,4.57104898463719,"Insignificant"
"336","Hexythiazox","Strawberry",21,0.290957186981323,0.419444133048265,5.89192825859481,5.89910795706301,"Insignificant"
"337","Imazalil","Apple",21,0.290957186981323,0.562942238076818,5.52740796197425,5.53506051120965,"Insignificant"
"338","Imazalil","Avocado",21,0.290957186981323,1.59981735395529,5.25969923510405,5.2677407043637,"Insignificant"
"339","Imazalil","Carrot",21,0.290957186981323,1.45769230138849,5.43613307937992,5.44391393589067,"Insignificant"
"340","Imazalil","Onion",21,0.290957186981323,2.2917533897524,6.67202985242131,6.67837094179839,"Insignificant"
"341","Imazalil","Orange",21,0.290957186981323,4.00067732548888,6.33011427888164,6.33679752464581,"Insignificant"
"342","Imazalil","Spinach",21,0.290957186981323,1.15347961219071,4.15852043771523,4.16868664156366,"Insignificant"
"343","Imazalil","Strawberry",20,0.298142396999972,-0.75985874000147,4.5379698482285,4.54775320705949,"Insignificant"
"344","Imidacloprid","Apple",21,0.290957186981323,-0.715776073162391,12.1452733709942,12.1487580163915,"Insignificant"
"345","Imidacloprid","Avocado",21,0.290957186981323,4.75154425379693,10.5195819159079,10.5236048847414,"Insignificant"
"346","Imidacloprid","Carrot",21,0.290957186981323,-0.801120990346059,13.3893261448435,13.3924870990285,"Insignificant"
"347","Imidacloprid","Onion",21,0.290957186981323,-4.67951413162591,13.0901634482427,13.0933966252598,"Insignificant"
"348","Imidacloprid","Orange",21,0.290957186981323,-0.174758316586358,7.87292169324188,7.87829626712367,"Insignificant"
"349","Imidacloprid","Spinach",21,0.290957186981323,8.57392266690848,10.0923239032352,10.0965171149495,"Insignificant"
"350","Imidacloprid","Strawberry",21,0.290957186981323,3.23249810782884,9.1997582364604,9.20435808158163,"Insignificant"
"351","Imidacloprid-olefin","Apple",21,0.290957186981323,-8.00616145984641,11.5391183849059,11.542786023553,"Insignificant"
"352","Imidacloprid-olefin","Avocado",20,0.298142396999972,10.9957171236668,12.1499144446178,12.1535718988461,"Insignificant"
"353","Imidacloprid-olefin","Carrot",21,0.290957186981323,-2.72969004044755,15.4233844055401,15.4261285682997,"Insignificant"
"354","Imidacloprid-olefin","Onion",21,0.290957186981323,1.7175420216999,13.1388267062558,13.1420479112533,"Insignificant"
"355","Imidacloprid-olefin","Orange",21,0.290957186981323,3.88971272968672,8.62339856563563,8.62830567993871,"Insignificant"
"356","Imidacloprid-olefin","Spinach",21,0.290957186981323,-1.04362519158789,17.3027895518844,17.3052356921672,"Insignificant"
"357","Imidacloprid-olefin","Strawberry",19,0.305887645160749,12.8766155315686,9.99103739615269,9.99571885873065,"Insignificant"
"358","Indoxacarb","Apple",21,0.290957186981323,-0.607772389710724,8.66287742952386,8.66776219353127,"Insignificant"
"359","Indoxacarb","Avocado",21,0.290957186981323,2.37223377191313,8.13359859487439,8.13880102884932,"Insignificant"
"360","Indoxacarb","Carrot",21,0.290957186981323,-1.17311599198632,7.71275366937062,7.71823977659713,"Insignificant"
"361","Indoxacarb","Onion",21,0.290957186981323,0.630244199268576,6.12154485845941,6.12845555901215,"Insignificant"
"362","Indoxacarb","Orange",21,0.290957186981323,1.68358316952031,5.09776464549959,5.10606114980634,"Insignificant"
"363","Indoxacarb","Spinach",21,0.290957186981323,1.375338082877,6.29753727869687,6.30425505997599,"Insignificant"
"364","Indoxacarb","Strawberry",20,0.298142396999972,-0.893131247729077,7.02820438527039,7.03452526969822,"Insignificant"
"365","Jasmolin1","Apple",21,0.290957186981323,0.47221619727242,4.98748957928956,4.9959692140943,"Insignificant"
"366","Jasmolin1","Avocado",12,0.384900179459751,4.09604064075722,2.23868540137713,2.27153262677145,"Insignificant"
"367","Jasmolin1","Carrot",21,0.290957186981323,-0.22148783032585,4.72542730656753,4.73437633847481,"Insignificant"
"368","Jasmolin1","Onion",21,0.290957186981323,-7.20916093236989,9.89519418055959,9.89947089271121,"Insignificant"
"369","Jasmolin1","Orange",19,0.305887645160749,0.525487911956615,3.21408279386544,3.22860580704487,"Insignificant"
"370","Jasmolin1","Spinach",19,0.305887645160749,2.92201394633068,3.74103040075673,3.75351511397624,"Insignificant"
"371","Jasmolin1","Strawberry",21,0.290957186981323,-1.82269610315433,4.943576511008,4.95213133961995,"Insignificant"
"372","Jasmolin2","Apple",21,0.290957186981323,-1.16927034002194,5.13057249292613,5.13881602996511,"Insignificant"
"373","Jasmolin2","Avocado",21,0.290957186981323,1.58194078462594,5.50906855461783,5.51674654340174,"Insignificant"
"374","Jasmolin2","Carrot",21,0.290957186981323,1.38010693204358,5.09991237535335,5.10820539142058,"Insignificant"
"375","Jasmolin2","Onion",21,0.290957186981323,-0.668797212246903,6.95548676944003,6.96156967102329,"Insignificant"
"376","Jasmolin2","Orange",21,0.290957186981323,1.10473285422578,5.60102068511235,5.60857279525839,"Insignificant"
"377","Jasmolin2","Spinach",19,0.305887645160749,3.88394861279923,3.01619108348985,3.03166223441624,"Insignificant"
"378","Jasmolin2","Strawberry",20,0.298142396999972,1.14220283023411,4.20786347630699,4.21841248861787,"Insignificant"
"379","Linuron","Apple",20,0.298142396999972,-0.540442980383067,5.37093524788026,5.37920387472082,"Insignificant"
"380","Linuron","Avocado",21,0.290957186981323,4.2327944062351,3.86786936430707,3.87879743013235,"Insignificant"
"381","Linuron","Carrot",11,0.402015126103685,0.909445296533297,0.954854568864996,1.03603253293442,"Insignificant"
"382","Linuron","Onion",21,0.290957186981323,-1.64474614020724,4.77456827343121,4.78342537124935,"Insignificant"
"383","Linuron","Orange",21,0.290957186981323,2.20046178171428,4.50868502817351,4.51806338688736,"Insignificant"
"384","Linuron","Spinach",21,0.290957186981323,-1.51470369497152,4.85751172404603,4.86621785721732,"Insignificant"
"385","Linuron","Strawberry",21,0.290957186981323,1.0244450561137,3.79392574472195,3.80506618091198,"Insignificant"
"386","Malathion","Apple",21,0.290957186981323,3.31805928793547,7.02867095228298,7.03469057173964,"Insignificant"
"387","Malathion","Avocado",15,0.344265186329548,7.85954342962043,2.1566968691448,2.18400089374925,"Significant"
"388","Malathion","Carrot",21,0.290957186981323,0.682084072302925,5.82765446450914,5.8349132506293,"Insignificant"
"389","Malathion","Onion",19,0.305887645160749,-0.98311296928542,3.50892441708621,3.52223193675343,"Insignificant"
"390","Malathion","Orange",21,0.290957186981323,-0.372562027727116,5.03748307119374,5.04587869228141,"Insignificant"
"391","Malathion","Spinach",21,0.290957186981323,3.18445905596772,6.54160603700314,6.54807342872787,"Insignificant"
"392","Malathion","Strawberry",21,0.290957186981323,-3.74055167514717,4.34399538746314,4.35372851828833,"Insignificant"
"393","Metalaxyl","Apple",17,0.323380833381777,2.93476829334707,3.20730907953045,3.22357048860997,"Insignificant"
"394","Metalaxyl","Avocado",20,0.298142396999972,5.6977005367356,5.97436442827746,5.98179899451294,"Insignificant"
"395","Metalaxyl","Carrot",17,0.323380833381777,2.58863790038013,4.72086960885137,4.73193248337032,"Insignificant"
"396","Metalaxyl","Onion",17,0.323380833381777,0.457526383782496,2.7491435517513,2.76809780021127,"Insignificant"
"397","Metalaxyl","Orange",20,0.298142396999972,2.31763202679102,3.8441708481094,3.8557150307489,"Insignificant"
"398","Metalaxyl","Spinach",21,0.290957186981323,0.547645794619495,4.81341095102636,4.82219670566398,"Insignificant"
"399","Metalaxyl","Strawberry",21,0.290957186981323,-2.11169206591827,4.81556865698395,4.82435048216672,"Insignificant"
"400","Methabenzthiazuron","Apple",13,0.369800130816819,-0.696663595712582,1.57372162903371,1.61658649704884,"Insignificant"
"401","Methabenzthiazuron","Avocado",18,0.314269680527355,3.44239590812872,2.07342575152845,2.09710747917222,"Insignificant"
"402","Methabenzthiazuron","Carrot",21,0.290957186981323,-1.18369293607492,4.72979195430878,4.73873274364573,"Insignificant"
"403","Methabenzthiazuron","Onion",20,0.298142396999972,-1.27717909789226,3.52330014662361,3.53589208151025,"Insignificant"
"404","Methabenzthiazuron","Orange",21,0.290957186981323,0.448165058172131,4.10624017426194,4.11653549157283,"Insignificant"
"405","Methabenzthiazuron","Spinach",21,0.290957186981323,-0.342127157455653,3.74944101282689,3.76071322933888,"Insignificant"
"406","Methabenzthiazuron","Strawberry",18,0.314269680527355,-3.81999905912621,2.92284610629394,2.93969297600555,"Insignificant"
"407","Methacrifos","Apple",21,0.290957186981323,-0.913436212234497,5.5418731359029,5.5495057382706,"Insignificant"
"408","Methacrifos","Avocado",21,0.290957186981323,3.84565601997853,4.52361987222912,4.53296733201137,"Insignificant"
"409","Methacrifos","Carrot",21,0.290957186981323,-0.156191581278073,6.32290988223755,6.32960073492423,"Insignificant"
"410","Methacrifos","Onion",21,0.290957186981323,-3.14377339108416,7.09090043057646,7.09686726668927,"Insignificant"
"411","Methacrifos","Orange",21,0.290957186981323,0.97672298567749,5.71549463249883,5.72289568127701,"Insignificant"
"412","Methacrifos","Spinach",21,0.290957186981323,-0.675333152846898,4.50407376304319,4.51346170334812,"Insignificant"
"413","Methacrifos","Strawberry",20,0.298142396999972,-2.56200972514156,2.72360177568762,2.73987144249829,"Insignificant"
"414","Methamidophos","Apple",21,0.290957186981323,2.64970311588073,5.48706414220884,5.49477287841546,"Insignificant"
"415","Methamidophos","Avocado",21,0.290957186981323,5.04032623070653,7.80430376567922,7.80972556186521,"Insignificant"
"416","Methamidophos","Carrot",21,0.290957186981323,0.0469342883083219,4.53304115119137,4.54236922354958,"Insignificant"
"417","Methamidophos","Onion",21,0.290957186981323,-1.42396554765325,5.86665723641365,5.8738678240339,"Insignificant"
"418","Methamidophos","Orange",21,0.290957186981323,2.09984573964909,3.50034536016149,3.51241707732156,"Insignificant"
"419","Methamidophos","Spinach",21,0.290957186981323,-0.375196771427474,3.23485529051158,3.24791392053528,"Insignificant"
"420","Methamidophos","Strawberry",19,0.305887645160749,-1.48300007180915,3.0713325833927,3.08652735112969,"Insignificant"
"421","Methidathion","Apple",20,0.298142396999972,1.92067572079978,3.94618083227673,3.95742745352548,"Insignificant"
"422","Methidathion","Avocado",21,0.290957186981323,2.13210898106228,7.9037049818479,7.90905863707834,"Insignificant"
"423","Methidathion","Carrot",20,0.298142396999972,-0.610973288169643,4.27907185337818,4.28944574686081,"Insignificant"
"424","Methidathion","Onion",21,0.290957186981323,-1.47952646637793,5.21671745274116,5.22482507519537,"Insignificant"
"425","Methidathion","Orange",16,0.333333333333333,2.42655079929338,2.46054001349625,2.48301596231825,"Insignificant"
"426","Methidathion","Spinach",21,0.290957186981323,4.33572773311457,5.62949868334355,5.6370126406123,"Insignificant"
"427","Methidathion","Strawberry",21,0.290957186981323,-2.86930518557456,5.08559615985128,5.09391248312632,"Insignificant"
"428","Methomyl","Apple",21,0.290957186981323,-0.85459041729801,6.70673817614666,6.7130464804021,"Insignificant"
"429","Methomyl","Avocado",21,0.290957186981323,4.03484526539602,5.43064007139749,5.43842878685786,"Insignificant"
"430","Methomyl","Carrot",21,0.290957186981323,-3.17869634819961,6.69090270394756,6.69722592409341,"Insignificant"
"431","Methomyl","Onion",21,0.290957186981323,-0.983148439045986,6.52858664301864,6.53506691932512,"Insignificant"
"432","Methomyl","Orange",21,0.290957186981323,-0.713045567076692,5.25595699344558,5.26400417948215,"Insignificant"
"433","Methomyl","Spinach",21,0.290957186981323,0.571902432691305,7.19726684735037,7.20314557374935,"Insignificant"
"434","Methomyl","Strawberry",21,0.290957186981323,-0.571663628302795,6.24878549680659,6.25555563237643,"Insignificant"
"435","Methomyl Oxime","Apple",21,0.290957186981323,-1.47440993059724,8.73867813613135,8.7435205524752,"Insignificant"
"436","Methomyl Oxime","Avocado",21,0.290957186981323,1.68741151123518,4.8770329834773,4.88570433065506,"Insignificant"
"437","Methomyl Oxime","Carrot",19,0.305887645160749,-6.61892737606126,5.58254641478146,5.5909204720378,"Insignificant"
"438","Methomyl Oxime","Onion",21,0.290957186981323,-2.55692972639932,5.60361653482224,5.61116515119537,"Insignificant"
"439","Methomyl Oxime","Orange",21,0.290957186981323,3.32938879306977,10.34568813619,10.3497786979219,"Insignificant"
"440","Methomyl Oxime","Spinach",19,0.305887645160749,0.898466214185464,5.92850427413574,5.93639033250912,"Insignificant"
"441","Methomyl Oxime","Strawberry",21,0.290957186981323,-1.3649480748695,6.1748420296334,6.18169314796384,"Insignificant"
"442","Metribuzin","Apple",21,0.290957186981323,6.22340266905764,7.75795525503364,7.76340942007828,"Insignificant"
"443","Metribuzin","Avocado",21,0.290957186981323,15.594516376744,7.53457396132466,7.54018971003566,"Significant"
"444","Metribuzin","Carrot",19,0.305887645160749,9.90421283522571,6.0987151418081,6.10638138608959,"Insignificant"
"445","Metribuzin","Onion",20,0.298142396999972,11.9422133400324,8.44594584249691,8.45120642649792,"Insignificant"
"446","Metribuzin","Orange",21,0.290957186981323,7.30207498223205,5.53484907566975,5.5424913509268,"Insignificant"
"447","Metribuzin","Spinach",21,0.290957186981323,11.947571579301,7.69536695401254,7.70086544756914,"Insignificant"
"448","Metribuzin","Strawberry",21,0.290957186981323,8.06655731690816,6.2572348701103,6.26399587359221,"Insignificant"
"449","Mevinphos","Apple",21,0.290957186981323,2.20489535969026,5.22386504737296,5.23196159368749,"Insignificant"
"450","Mevinphos","Avocado",21,0.290957186981323,6.34118451977726,3.72166825695573,3.73302433684647,"Insignificant"
"451","Mevinphos","Carrot",21,0.290957186981323,0.927915759799546,3.78341587294725,3.79458716493973,"Insignificant"
"452","Mevinphos","Onion",21,0.290957186981323,-1.37036331624217,4.1279739383735,4.1382151853845,"Insignificant"
"453","Mevinphos","Orange",21,0.290957186981323,1.33588210155101,4.72133709616881,4.73029386616898,"Insignificant"
"454","Mevinphos","Spinach",19,0.305887645160749,-1.11162247491004,2.29712362109987,2.31740030682594,"Insignificant"
"455","Mevinphos","Strawberry",20,0.298142396999972,-3.26011040192617,3.09009686787186,3.10444641469624,"Insignificant"
"456","Monocrotophos","Apple",21,0.290957186981323,-3.23574422331465,8.26744056277691,8.27255882685068,"Insignificant"
"457","Monocrotophos","Avocado",21,0.290957186981323,5.58325981367208,11.4432860590765,11.4469844026499,"Insignificant"
"458","Monocrotophos","Carrot",21,0.290957186981323,1.95240471678464,8.06539213104463,8.07063853187421,"Insignificant"
"459","Monocrotophos","Onion",20,0.298142396999972,-3.33374674806738,7.33542288048662,7.34147925996223,"Insignificant"
"460","Monocrotophos","Orange",17,0.323380833381777,0.0842066987126635,4.11961767696954,4.13229052316008,"Insignificant"
"461","Monocrotophos","Spinach",20,0.298142396999972,-1.61227758347752,9.11515781612912,9.12003239587605,"Insignificant"
"462","Monocrotophos","Strawberry",21,0.290957186981323,0.252036181776425,7.4305914169937,7.43628569185964,"Insignificant"
"463","Myclobutanil","Apple",21,0.290957186981323,1.63409171047333,10.0794664114676,10.0836649698688,"Insignificant"
"464","Myclobutanil","Avocado",21,0.290957186981323,6.12857836405137,5.7462906547424,5.75365209005862,"Insignificant"
"465","Myclobutanil","Carrot",21,0.290957186981323,2.40917042848276,7.43923961542222,7.44492727569071,"Insignificant"
"466","Myclobutanil","Onion",21,0.290957186981323,-0.376045784097049,7.62152000197693,7.62707173331879,"Insignificant"
"467","Myclobutanil","Orange",21,0.290957186981323,1.86941723221262,3.93246717719008,3.94321622338078,"Insignificant"
"468","Myclobutanil","Spinach",20,0.298142396999972,3.52591009553319,6.91740318755621,6.92382522512677,"Insignificant"
"469","Myclobutanil","Strawberry",21,0.290957186981323,-5.48917802278275,5.93017331951272,5.93730677025506,"Insignificant"
"470","Omethoate","Apple",13,0.369800130816819,1.90989315603555,1.99894695449321,2.03286523498972,"Insignificant"
