Compound,Matrix,n,Repeatability,Reproducibility,u_ref,av_bias,sd_bias,UoB,Significance,MU,pct_MU
Demeton-S methyl Sulfoxide,Strawberry,21,0.004172575152818722,0.0053957081240011045,0.290957186981323,0.0641398478088312,6.74654562913353,6.75281674641307,Insignificant,0.014800536009265978,19.734048012354638
Diazinon,Apple,21,0.004822748593014082,0.005130757142051001,0.290957186981323,0.723095816472658,6.72044170412378,6.72673715728378,Insignificant,0.014391278927356995,19.188371903142663
Diazinon,Avocado,21,0.0033195313766310685,0.0033195313766310685,0.290957186981323,4.62254530648049,4.38164294426257,4.3912926315223,Insignificant,0.009352268117253282,12.469690823004376
Diazinon,Carrot,21,0.0022532640232476955,0.002319453420753857,0.290957186981323,-2.84623534091706,3.06639550896023,3.08016842104901,Insignificant,0.0065472277388028185,8.729636985070426
Diazinon,Onion,21,0.0031736459459841384,0.00450170667901919,0.290957186981323,-3.8070144490311,5.53090110301695,5.53854882582163,Insignificant,0.012250770549713465,16.33436073295129
Diazinon,Orange,19,0.0029658380812310524,0.003099443394700462,0.305887645160749,1.14854921687119,4.08061967354804,4.09206844659389,Insignificant,0.008723674788409429,11.631566384545906
Diazinon,Spinach,14,0.0010141818117181032,0.0010141818117181032,0.356348322549899,-2.62458783889606,1.2947625766951,1.3429051556213,Insignificant,0.0028586528413076604,3.8115371217435476
Diazinon,Strawberry,21,0.0034957050796414675,0.0034957050796414675,0.290957186981323,-4.43609899787572,4.45147515954609,4.46097379287437,Insignificant,0.009677575221713676,12.903433628951568
Difenoconazole,Apple,20,0.004328123898808792,0.005123163860889954,0.298142396999972,3.93646017218486,6.53275442724538,6.53955421229789,Insignificant,0.014184858571631136,18.91314476217485
Difenoconazole,Avocado,21,0.003962957772567083,0.0056728361386232575,0.290957186981323,2.60975646618409,6.95870475701576,6.96478484807462,Insignificant,0.015422963151664863,20.563950868886486
Difenoconazole,Carrot,19,0.003179685320445396,0.004469294208810706,0.305887645160749,0.154800204491683,5.50585420527036,5.51434472817535,Insignificant,0.012178520349666253,16.238027132888337
Difenoconazole,Onion,21,0.003271455465135167,0.003716083437390597,0.290957186981323,-0.607136299104839,4.78464572707562,4.7934842044466,Insignificant,0.010341008596637115,13.788011462182821
Difenoconazole,Orange,19,0.0022628875684071945,0.0031855307014190012,0.305887645160749,4.2551953352356104,3.92329577016741,3.93520227582719,Insignificant,0.008685246774847678,11.580329033130237
Difenoconazole,Spinach,21,0.005185387281146632,0.0070484229590517065,0.290957186981323,-0.13294617088556,8.72724049281449,8.73208925195322,Insignificant,0.019242717477604924,25.656956636806566
Difenoconazole,Strawberry,21,0.0042064524574688695,0.0042064524574688695,0.290957186981323,-0.419792018839273,5.36757849300669,5.37545858166948,Insignificant,0.011652981068168037,15.537308090890718
Dimethoate,Apple,20,0.0031148463892480935,0.0032277082706996664,0.298142396999972,0.450951492324409,4.25928668662552,4.26970865138996,Insignificant,0.009093449821185534,12.124599761580713
Dimethoate,Avocado,21,0.0033531116386723053,0.003652010694108893,0.290957186981323,1.84878250827931,4.75329776056627,4.76219441909509,Insignificant,0.010216425193353047,13.621900257804063
Dimethoate,Carrot,19,0.003074847842200413,0.003074847842200413,0.305887645160749,-3.97908787613409,4.09266676505948,4.10408193159986,Insignificant,0.008701528954076297,11.602038605435064
Dimethoate,Onion,17,0.0023014787337955296,0.0023014787337955296,0.323380833381777,-2.63054770395477,2.92219956762507,2.94003834608103,Insignificant,0.006374623500287117,8.499498000382822
Dimethoate,Orange,21,0.004280497733630868,0.005279522364121035,0.290957186981323,1.58206361815107,6.66775294210891,6.67409809499816,Insignificant,0.014550480840224742,19.400641120299657
Dimethoate,Spinach,20,0.002937228374867744,0.0040051700461186225,0.298142396999972,2.26998449878943,4.95852509944866,4.96748025167199,Insignificant,0.010940120360740718,14.58682714765429
Dimethoate,Strawberry,21,0.003679850729439604,0.003679850729439604,0.290957186981323,-4.01327797918689,4.84985122419256,4.85857108432698,Insignificant,0.010357512238569152,13.810016318092202
Dimethomorph,Apple,21,0.0045787846674139945,0.0045787846674139945,0.290957186981323,-0.468762238763412,5.91674464626468,5.92389426760453,Insignificant,0.012760064793453716,17.013419724604955
Dimethomorph,Avocado,21,0.0038141383345566496,0.007186774273107926,0.290957186981323,5.68381657139406,8.48728224919715,8.49226801638956,Insignificant,0.01920587889033871,25.60783852045162
Dimethomorph,Carrot,21,0.0037108297829061953,0.003974267928355957,0.290957186981323,0.962830849785725,5.19614236393154,5.20428203990715,Insignificant,0.011140891492827685,14.854521990436913
Dimethomorph,Onion,21,0.004599535810302015,0.004962819593662221,0.290957186981323,0.575265000057904,6.47558474058662,6.48211800395321,Insignificant,0.013894548728389595,18.526064971186127
Dimethomorph,Orange,21,0.0039027481640044924,0.004310308800352548,0.290957186981323,0.554139671766657,5.5896040547621,5.59717156907567,Insignificant,0.012033444617329723,16.0445928231063
Dimethomorph,Spinach,21,0.003933088945501231,0.003993203247076707,0.290957186981323,1.07835670861242,5.30035254453336,5.3083324293979,Insignificant,0.011277591646583946,15.03678886211193
Dimethomorph,Strawberry,21,0.0040972812561441505,0.004111305177195043,0.290957186981323,-0.811567573083145,5.47613737180288,5.48386146793592,Insignificant,0.011630777204857194,15.507702939809594
Disulfoton Sulfone,Apple,21,0.0038566311025429512,0.004434727013544889,0.290957186981323,0.782897390761446,5.69269998313174,5.70013062855618,Insignificant,0.012319621154869929,16.426161539826573
Disulfoton Sulfone,Avocado,21,0.0032818643985534903,0.004086488531900908,0.290957186981323,5.7879581880105,5.1503203169595,5.15853229629726,Insignificant,0.01125482469220644,15.00643292294192
Disulfoton Sulfone,Carrot,21,0.0022709988364455007,0.0033421322467934726,0.290957186981323,0.0723204579762456,4.0805499156812,4.09090988644604,Insignificant,0.009073828582413629,12.098438109884839
Disulfoton Sulfone,Onion,19,0.00293578154405184,0.00293578154405184,0.305887645160749,-0.287630139508881,3.81094409022452,3.82320050615701,Insignificant,0.008207508321391447,10.943344428521929
Disulfoton Sulfone,Orange,20,0.002722458926122077,0.002722458926122077,0.298142396999972,3.1824133567504,3.43766730430562,3.45057174740372,Insignificant,0.007512431865357835,10.016575820477113
Disulfoton Sulfone,Spinach,21,0.0031226737465444242,0.0031226737465444242,0.290957186981323,2.84665744395721,3.95225695222267,3.96295232131911,Insignificant,0.008622099238978309,11.496132318637747
Disulfoton Sulfone,Strawberry,21,0.003121948068145298,0.003121948068145298,0.290957186981323,-1.71764947481234,4.04402936076061,4.05448264953125,Insignificant,0.008716283924948866,11.621711899931821
Disulfoton Sulfoxide,Apple,21,0.004329115976230752,0.004389714679219236,0.290957186981323,0.0813267351656467,5.82883102687382,5.83608834961423,Insignificant,0.012398113409504809,16.530817879339747
Disulfoton Sulfoxide,Avocado,21,0.0027562366151432575,0.0035288985883175383,0.290957186981323,4.50659048164607,4.42141048510039,4.43097356823664,Insignificant,0.009694737551988937,12.926316735985251
Disulfoton Sulfoxide,Carrot,21,0.002723277920467201,0.003398849252819156,0.290957186981323,-0.149342194069248,4.28151502988345,4.29138987226445,Insignificant,0.009361878326706057,12.482504435608076
Disulfoton Sulfoxide,Onion,20,0.0034359588815088683,0.0036210578477075604,0.298142396999972,-1.2328787373986,4.75581097590262,4.76514710448741,Insignificant,0.01017536978848625,13.567159717981667
Disulfoton Sulfoxide,Orange,20,0.003561182469092384,0.003561182469092384,0.298142396999972,2.20788670009435,4.49859012380172,4.50845893747024,Insignificant,0.009821508885711407,13.095345180948541
Disulfoton Sulfoxide,Spinach,19,0.0018600462497264036,0.0019028779092490728,0.305887645160749,-0.233289260760951,2.52038430437763,2.5388785503082,Insignificant,0.005383963410886666,7.178617881182222
Disulfoton Sulfoxide,Strawberry,21,0.0026276584406794935,0.0026276584406794935,0.290957186981323,0.452786819507326,3.35187067394568,3.36447515959223,Insignificant,0.007286128258368868,9.714837677825157
Diuron,Apple,20,0.003407367856276642,0.0034696019815787385,0.298142396999972,-0.601119302627488,4.6015444935163,4.61119297088064,Insignificant,0.009797679726617586,13.063572968823447
Diuron,Avocado,21,0.0022963005569281015,0.0032855455497285166,0.290957186981323,2.10683782963634,4.03060857072765,4.04109657581693,Insignificant,0.008939953953533088,11.919938604710785
Diuron,Carrot,18,0.0020169554380353324,0.0026984613171021914,0.314269680527355,0.916005605867458,3.35632646918092,3.37100768314509,Insignificant,0.007395612396494954,9.860816528659939
Diuron,Onion,20,0.0030116239654519672,0.0034213197824194998,0.298142396999972,-2.26175936199496,4.40593292579618,4.41600881288792,Insignificant,0.009523616295514197,12.698155060685597
Diuron,Orange,21,0.0027814869219204208,0.002813424065222131,0.290957186981323,-0.593658970598409,3.73850815845252,3.74981324007905,Insignificant,0.007956060167438179,10.608080223250907
Diuron,Spinach,21,0.0024802995022774315,0.0024802995022774315,0.290957186981323,0.454461406857685,3.21123824573402,3.22439252503801,Insignificant,0.006928212870857313,9.237617161143085
Diuron,Strawberry,18,0.0024194062522212823,0.0024194062522212823,0.314269680527355,-1.16849481088214,3.18356315058907,3.19903731861436,Insignificant,0.006814708058779647,9.086277411706197
Ethoprophos,Apple,21,0.003206959842101894,0.0033731296276970544,0.290957186981323,1.19939141866712,4.43220133283769,4.44174118330462,Insignificant,0.009481688119991366,12.642250826655156
Ethoprophos,Avocado,19,0.0025539839468204434,0.0025539839468204434,0.305887645160749,4.59576511441636,3.28437106676772,3.29858462915277,Insignificant,0.007111457111784664,9.481942815712886
Ethoprophos,Carrot,21,0.0030051432612966133,0.003353253563237773,0.290957186981323,-0.292294753873426,4.33697947687234,4.34672831765087,Insignificant,0.009353547120706143,12.471396160941524
Ethoprophos,Onion,17,0.0030564846928906766,0.0030564846928906766,0.323380833381777,-1.99790096387747,3.98492282106051,3.99802264290831,Insignificant,0.008563457892768378,11.417943857024504
Ethoprophos,Orange,20,0.0024871399524982493,0.0024871399524982493,0.298142396999972,1.00613748313689,3.14273245166692,3.15684275054195,Insignificant,0.006867764331604778,9.15701910880637
Ethoprophos,Spinach,21,0.0030397150965668688,0.0033404520843165844,0.290957186981323,0.872028651857311,4.33753528576248,4.34728288013222,Insignificant,0.009335787835004291,12.447717113339055
Ethoprophos,Strawberry,19,0.002638265666580781,0.002638265666580781,0.305887645160749,-3.91151037020614,3.34902097949818,3.36296131000357,Insignificant,0.0072998751803125235,9.733166907083366
Fenamiphos,Apple,20,0.003965534980850878,0.003965534980850878,0.298142396999972,4.35624483295382,5.14578492009138,5.15441474201764,Insignificant,0.011076093681259997,14.768124908346664
Fenamiphos,Avocado,21,0.0049018598643513454,0.005763823557074737,0.290957186981323,3.19048409351569,7.35918261607112,7.36493210161094,Insignificant,0.015966579280684144,21.288772374245525
Fenamiphos,Carrot,21,0.0037002320821304144,0.004369479346755604,0.290957186981323,2.92501964537682,5.57329506712458,5.58088469598605,Insignificant,0.012101591445927705,16.135455261236938
Fenamiphos,Onion,21,0.003592720637487577,0.004440271892760268,0.290957186981323,-0.756509915038308,5.60531535215234,5.61286168382322,Insignificant,0.012237178782727731,16.316238376970308
Fenamiphos,Orange,21,0.003833280902263854,0.003833280902263854,0.290957186981323,5.06182526447374,5.06832813324488,5.07667274412066,Insignificant,0.010805763912938443,14.407685217251256
Fenamiphos,Spinach,20,0.0034188909223905224,0.0034188909223905224,0.298142396999972,1.83372330099089,4.36960923365473,4.37976868609856,Insignificant,0.009482383744618683,12.643178326158244
Fenamiphos,Strawberry,19,0.003420623388248067,0.003420623388248067,0.305887645160749,2.70545928061416,4.34414008587539,4.35489613391312,Insignificant,0.009459079142049425,12.612105522732566
Fenamiphos Sulfone,Apple,21,0.0043751142698969896,0.006849758872511877,0.290957186981323,-7.85278355510254,8.28234267347489,8.28745173412909,Insignificant,0.01849894491582261,24.66525988776348
Fenamiphos Sulfone,Avocado,20,0.004517684850464613,0.005766291739815462,0.298142396999972,-6.23744697642417,7.23208341497495,7.23822626131877,Insignificant,0.01583926451535098,21.119019353801306
Fenamiphos Sulfone,Carrot,21,0.0045307852284692625,0.009169206876190284,0.290957186981323,-5.13803157929816,10.7505412992663,10.7544778725834,Insignificant,0.024423957626790224,32.565276835720304
Fenamiphos Sulfone,Onion,21,0.004984808779382934,0.006957346293722136,0.290957186981323,-7.94195666046948,8.57259331027457,8.57752948977853,Insignificant,0.018951522290732273,25.268696387643033
Fenamiphos Sulfone,Orange,19,0.004731906629918594,0.008840881545746701,0.305887645160749,-0.981973965842437,10.4678699204465,10.4723382261485,Insignificant,0.023651679620063207,31.535572826750947
Fenamiphos Sulfone,Spinach,21,0.004382130917003712,0.0084960785825084,0.290957186981323,-8.78798231271021,10.0034898184573,10.0077202515176,Insignificant,0.022673353314939138,30.231137753252185
Fenamiphos Sulfone,Strawberry,21,0.003640501995585564,0.005297270385689947,0.290957186981323,-0.896285105511413,6.47988037082087,6.48640930752953,Insignificant,0.01438435545974319,19.17914061299092
Fenamiphos Sulfoxide,Apple,20,0.0036329902883013745,0.004266173597767914,0.298142396999972,-2.1489651735583,5.45014190503554,5.45829054502537,Insignificant,0.011825187268346879,15.76691635779584
Fenamiphos Sulfoxide,Avocado,21,0.006431390954702324,0.006827697254184942,0.290957186981323,-2.35954201909623,8.9483507346978,8.95307974698219,Insignificant,0.019152662538921825,25.5368833852291
Fenamiphos Sulfoxide,Carrot,21,0.0036923948380044886,0.003911291112757971,0.290957186981323,-0.407062554490942,5.12924037868018,5.13748605321117,Insignificant,0.01098083600212531,14.641114669500412
Fenamiphos Sulfoxide,Onion,21,0.0035748047710788765,0.00450501224521174,0.290957186981323,-2.47187326559538,5.66319320620112,5.67066251644537,Insignificant,0.012390822063637369,16.521096084849827
Fenamiphos Sulfoxide,Orange,21,0.0038123723158325134,0.004566875976004445,0.290957186981323,4.86596267530487,5.80569898228397,5.81298518470065,Insignificant,0.01262753805875524,16.836717411673654
Fenamiphos Sulfoxide,Spinach,21,0.003677760822017746,0.003677760822017746,0.290957186981323,1.64167150465035,4.89001677683846,4.89866514087436,Insignificant,0.01039695960467839,13.862612806237856
Fenamiphos Sulfoxide,Strawberry,21,0.0032643051095859604,0.003282486951738828,0.290957186981323,2.33618240692048,4.36939065497455,4.37906734139075,Insignificant,0.009286840238171513,12.382453650895352
Fenarimol,Apple,19,0.005416228976213807,0.008615779378311888,0.305887645160749,5.06382464585363,10.4076126687064,10.412106833551,Insignificant,0.02325625822843942,31.008344304585894
Fenarimol,Avocado,21,0.007697890323530112,0.01473410282688437,0.290957186981323,3.22731106991678,17.3713892444724,17.3738257262938,Insignificant,0.03933874985659777,52.451666475463696
Fenarimol,Carrot,21,0.009501408203064879,0.009501408203064879,0.290957186981323,-0.56446720658143,12.5532802464229,12.5566516647507,Insignificant,0.026755623870175757,35.674165160234345
Fenarimol,Onion,21,0.009187100513230283,0.009187100513230283,0.290957186981323,1.17505676683757,11.753649138276,11.7572498548918,Insignificant,0.02546832037451782,33.95776049935709
Fenarimol,Orange,21,0.008786336113298116,0.008786336113298116,0.290957186981323,4.96469975933263,11.1906276203859,11.1944094360891,Insignificant,0.024305495573731635,32.40732743164219
Fenarimol,Spinach,21,0.008210824908468015,0.008356934735190747,0.290957186981323,1.42186099666466,11.084495231009,11.088313244624601,Insignificant,0.0235794929238844,31.439323898512537
Fenarimol,Strawberry,18,0.004995025895833369,0.005308651369186001,0.314269680527355,-1.06001238736882,6.95782079034689,6.96491461417024,Insignificant,0.01489545895564405,19.860611940858735
Fenhexamid,Apple,21,0.007098617005732479,0.008899835376070465,0.290957186981323,1.31544118398921,11.2001633180974,11.20394191509,Insignificant,0.02447993027700896,32.63990703601195
Fenhexamid,Avocado,18,0.004855479168002248,0.004855479168002248,0.314269680527355,4.19413653980234,6.13772512237228,6.14576562438713,Insignificant,0.013389779341008084,17.85303912134411
Fenhexamid,Carrot,19,0.005885620797799706,0.007181047447307003,0.305887645160749,3.9603712536203,9.09720949851918,9.10235068053355,Insignificant,0.019816370569874023,26.421827426498698
Fenhexamid,Onion,21,0.006410999958101588,0.008385823338513062,0.290957186981323,0.107015043308563,10.4609920314925,10.4650375234686,Insignificant,0.022971752340344313,30.629003120459082
Fenhexamid,Orange,20,0.004639192255309999,0.004658854237484925,0.298142396999972,1.76378782695567,6.20399844289492,6.21115815032362,Insignificant,0.013176542936342253,17.568723915123005
Fenhexamid,Spinach,21,0.004765563065341329,0.004765563065341329,0.290957186981323,-2.58434756586736,6.1477653323417,6.15464659149479,Insignificant,0.01326919866902023,17.692264892026973
Fenhexamid,Strawberry,21,0.004800818156176181,0.004800818156176181,0.290957186981323,6.08483800345927,6.34197450240227,6.34864526287117,Insignificant,0.013523251731395104,18.03100230852681
Fenoxycarb,Apple,21,0.006117139188766368,0.006117139188766368,0.290957186981323,-0.060651501280004,7.82201170359329,7.82742123408511,Insignificant,0.016956761028112933,22.609014704150578
Fenoxycarb,Avocado,19,0.0026135269861249093,0.003055169098104795,0.305887645160749,8.55961681519924,3.90834323439657,3.92029515334183,Significant,0.014900033334875495,19.866711113167327
Fenoxycarb,Carrot,21,0.004050555728313978,0.004050555728313978,0.290957186981323,2.3915762736239,5.31191991534294,5.3198824490465,Insignificant,0.011371261701938485,15.161682269251314
Fenoxycarb,Onion,21,0.003565829760803725,0.00398096858934717,0.290957186981323,0.370310798441584,5.14815525993417,5.15637068731913,Insignificant,0.011100261286736636,14.800348382315516
Fenoxycarb,Orange,20,0.002696882687686392,0.002696882687686392,0.298142396999972,3.31008072155906,3.41605567765221,3.42904145231708,Insignificant,0.0074531159127183295,9.93748788362444
Fenoxycarb,Spinach,20,0.0027935804119232814,0.004109968148738445,0.298142396999972,0.55523482432731,5.02110348192616,5.02994722289408,Insignificant,0.01115765132682738,14.876868435769842
Fenoxycarb,Strawberry,21,0.003720439867391069,0.004886852151763138,0.290957186981323,0.416545904505754,6.09107596542078,6.09802119553407,Insignificant,0.013386317135061058,17.84842284674808
Fenpyroximate,Apple,20,0.002734960437561413,0.002734960437561413,0.298142396999972,0.826571051915789,3.47168869281504,3.48446714272192,Insignificant,0.007565608682366473,10.087478243155298
Fenpyroximate,Avocado,21,0.0036841789530045587,0.0036841789530045587,0.290957186981323,3.24315013780131,4.67807092592601,4.6871103755566,Insignificant,0.010184446793739477,13.579262391652636
Fenpyroximate,Carrot,21,0.004082721903478193,0.0047239503781036,0.290957186981323,2.17892249815298,6.05479871612471,6.061785510676,Insignificant,0.01311257513794998,17.48343351726664
Fenpyroximate,Onion,21,0.0035380925478376434,0.004395767518863074,0.290957186981323,1.27303720360083,5.542782312809,5.55041366493024,Insignificant,0.012108139617059933,16.14418615607991
Fenpyroximate,Orange,21,0.003306974973722625,0.004605471205597329,0.290957186981323,1.24181255193741,5.67694449286212,5.68439573390995,Insignificant,0.012551663576460896,16.735551435281195
Fenpyroximate,Spinach,20,0.004211255622508255,0.004483438481033813,0.298142396999972,2.33114799609818,5.87202913117051,5.87959309869348,Insignificant,0.012577222118449612,16.769629491266148
Fenpyroximate,Strawberry,18,0.0016364145034677069,0.0018787250401238662,0.314269680527355,1.52393308644954,2.41443492250844,2.43480213305457,Insignificant,0.005239944590984682,6.986592787979577
Fenthion,Apple,21,0.004288720172154159,0.0051330167498900865,0.290957186981323,-1.71602229803235,6.52672303452256,6.53320515933974,Insignificant,0.014192521817498163,18.923362423330886
Fenthion,Avocado,21,0.003253812201738233,0.003253812201738233,0.290957186981323,2.61778174529286,4.28469521438037,4.29456274430705,Insignificant,0.00915677514180075,12.209033522401
Fenthion,Carrot,18,0.0019502648875240653,0.0025139426063703865,0.314269680527355,-1.66496405896729,3.1495459541223,3.16518643198579,Insignificant,0.006915275937969354,9.220367917292473
Fenthion,Onion,21,0.0036647731369391116,0.005035188856432325,0.290957186981323,1.36701977461852,6.22201931030645,6.22881853825286,Insignificant,0.013737118079872017,18.316157439829357
Fenthion,Orange,21,0.003185608093444353,0.0037437738236153193,0.290957186981323,-0.437163666957058,4.78061258504742,4.78945850519345,Insignificant,0.010376700993510958,13.83560132468128
Fenthion,Spinach,21,0.002688101151864705,0.002933929469813396,0.290957186981323,1.19813006967556,3.8165314874424,3.82760612907015,Insignificant,0.008209479159104593,10.945972212139457
Fenthion,Strawberry,21,0.0027938320985147667,0.003150769148420751,0.290957186981323,-1.74740381922934,4.06410666899719,4.07450844908236,Insignificant,0.008778554999842404,11.704739999789872
Fenthion-oxon,Apple,19,0.0038049309817890934,0.003917491616532306,0.305887645160749,0.217265041250902,5.17930715900288,5.1883320921815,Insignificant,0.011043289343968789,14.724385791958387
Fenthion-oxon,Avocado,21,0.00360102989742302,0.00360102989742302,0.290957186981323,6.30088674913936,4.67333715804759,4.68238574633107,Insignificant,0.010059837071880816,13.413116095841087
Fenthion-oxon,Carrot,21,0.0026121732262280486,0.0038405212221041705,0.290957186981323,-1.11870337182829,4.68980112714569,4.69881801061002,Insignificant,0.01042477419887858,13.899698931838106
Fenthion-oxon,Onion,21,0.003997662443800642,0.00459311124276874,0.290957186981323,-0.582191281146726,5.89720251965644,5.90437580464678,Insignificant,0.01276030580548192,17.013741073975893
Fenthion-oxon,Orange,18,0.0019940636864094145,0.0019940636864094145,0.314269680527355,3.63576136260517,2.53118721029514,2.55062230164727,Insignificant,0.005526565545124997,7.368754060166664
Fenthion-oxon,Spinach,21,0.0028304608193883843,0.00288820052478913,0.290957186981323,0.738594346399713,3.82800072564776,3.83904228163951,Insignificant,0.008156461351349285,10.875281801799046
Fenthion-oxon,Strawberry,21,0.004934986641879496,0.004934986641879496,0.290957186981323,3.44299257900893,6.47087469715019,6.4774127111737,Insignificant,0.013849886004642209,18.46651467285628
Fenthion-oxon-sulfone,Apple,19,0.004967671384405389,0.004967671384405389,0.305887645160749,-3.05098399596749,6.53823633593115,6.54538781402236,Insignificant,0.013968026511095029,18.624035348126707
Fenthion-oxon-sulfone,Avocado,21,0.007080687618620637,0.0076467617335384,0.290957186981323,5.93455724480365,9.97525085420257,9.97949325812314,Insignificant,0.021400233709894634,28.53364494652618
Fenthion-oxon-sulfone,Carrot,18,0.003959265333237656,0.003959265333237656,0.314269680527355,1.02990379346345,4.99032238026741,5.0002082847714,Insignificant,0.010906778370393212,14.542371160524281
Fenthion-oxon-sulfone,Onion,21,0.004369539679792899,0.005563851457000961,0.290957186981323,-0.607891526278257,6.9790000211919,6.9850624464247,Insignificant,0.015284166357649514,20.37888847686602
Fenthion-oxon-sulfone,Orange,21,0.005004830242485151,0.00607281644461125,0.290957186981323,8.82839759674092,7.69760337026031,7.70310026745719,Insignificant,0.01676384037663763,22.351787168850173
Fenthion-oxon-sulfone,Spinach,21,0.0037650536919831166,0.005383316780270218,0.290957186981323,-0.676216697333134,6.60488149184922,6.61128698560488,Insignificant,0.014637824576777782,19.51709943570371
Fenthion-oxon-sulfone,Strawberry,21,0.005417180473835765,0.00628422806341665,0.290957186981323,-0.860722215697424,8.04960387519017,8.05486055944687,Insignificant,0.01743409995768156,23.245466610242083
Fenthion-oxon-sulfoxide,Apple,21,0.007605682266456217,0.007605682266456217,0.290957186981323,6.8494820953876,9.6898964865602,9.69426376806964,Insignificant,0.021043711613310728,28.058282151080974
Fenthion-oxon-sulfoxide,Avocado,21,0.005719774560774219,0.005719774560774219,0.290957186981323,8.80844802168169,7.6020841291338,7.60765004394156,Insignificant,0.016158126354384617,21.544168472512823
Fenthion-oxon-sulfoxide,Carrot,21,0.003843833871159582,0.007224133673575557,0.290957186981323,-0.0853364081639772,8.53377007031387,8.53872869329158,Insignificant,0.01930802104448939,25.744028059319188
Fenthion-oxon-sulfoxide,Onion,21,0.0038732866265966987,0.005145303050202017,0.290957186981323,-1.09426137169825,6.39897286513662,6.40558426791896,Insignificant,0.014078972654062768,18.771963538750356
Fenthion-oxon-sulfoxide,Orange,21,0.004136895622337378,0.004860754751992793,0.290957186981323,-0.560087916433046,6.20723983724362,6.21405523645552,Insignificant,0.013468122832078443,17.957497109437927
Fenthion-oxon-sulfoxide,Spinach,21,0.005230089930960368,0.006831525212135659,0.290957186981323,0.571270335607299,8.52447122245248,8.52943525135613,Insignificant,0.018718154148769664,24.95753886502622
Fenthion-oxon-sulfoxide,Strawberry,21,0.004411829963806193,0.004411829963806193,0.290957186981323,-0.573092857026148,5.68804693081053,5.69548364686961,Insignificant,0.012281843345142077,16.375791126856104
Fenthion-sulfone,Apple,20,0.0037943673790722847,0.00435647530247045,0.298142396999972,-1.28828625857036,5.59562036248575,5.60355745307872,Insignificant,0.012106410885829732,16.14188118110631
Fenthion-sulfone,Avocado,20,0.0028696853123686998,0.003594957151654909,0.298142396999972,2.50511912359721,4.5265352239701,4.53634324348709,Insignificant,0.00989930756366746,13.199076751556614
Fenthion-sulfone,Carrot,21,0.0035515476480059696,0.003622099538017357,0.290957186981323,3.55878564880821,4.80143881271361,4.81024643411217,Insignificant,0.010224479422260192,13.632639229680255
Fenthion-sulfone,Onion,21,0.0037817286879641013,0.0038345732042835605,0.290957186981323,-3.47602801932172,5.09172884363439,5.10003516671743,Insignificant,0.010832318021318685,14.44309069509158
Fenthion-sulfone,Orange,21,0.003704110935411989,0.004274749972967489,0.290957186981323,4.82017829740112,5.48250915443673,5.49022428623264,Insignificant,0.011870750415626819,15.827667220835758
Fenthion-sulfone,Spinach,21,0.002539761765437361,0.003707714791233951,0.290957186981323,-0.961926968304214,4.53296493184421,4.5422931607268,Insignificant,0.01007033053072278,13.42710737429704
Fenthion-sulfone,Strawberry,21,0.0031349548873813513,0.0031857381801570334,0.290957186981323,-1.22240618440267,4.22745146668392,4.2374522991798,Insignificant,0.008999817524963791,11.999756699951723
Fenthion-sulfoxide,Apple,21,0.004152733800059832,0.005811325808685471,0.290957186981323,0.836113299391107,7.15710863563505,7.16302032015391,Insignificant,0.015828170009808,21.104226679744002
Fenthion-sulfoxide,Avocado,21,0.0034728666235675663,0.004686427872184149,0.290957186981323,2.54430251842252,5.81065153988485,5.8179315398707,Insignificant,0.01280660616481345,17.075474886417933
Fenthion-sulfoxide,Carrot,21,0.002981278151284115,0.002981278151284115,0.290957186981323,-1.17254709362546,3.89581746142276,3.90666734920988,Insignificant,0.008360124978755212,11.14683330500695
Fenthion-sulfoxide,Onion,21,0.003059584959030334,0.0036265375398955623,0.290957186981323,0.167837771876982,4.62160341704481,4.63075309524232,Insignificant,0.010042699593662741,13.390266124883654
Fenthion-sulfoxide,Orange,21,0.0031587543975898514,0.0032477128469447173,0.290957186981323,2.2209214891105,4.29504436270138,4.30488817069956,Insignificant,0.009159022590312479,12.212030120416639
Fenthion-sulfoxide,Spinach,21,0.0036989819773468047,0.0036989819773468047,0.290957186981323,-1.92937961265003,4.71879506316919,4.72775664907216,Insignificant,0.010247983083214444,13.663977444285926
Fenthion-sulfoxide,Strawberry,21,0.0034106074430340573,0.0038893893606191912,0.290957186981323,-1.21230604148611,5.00290007595012,5.01135363495711,Insignificant,0.010817353891633396,14.423138522177863
Fipronil,Apple,17,0.0034261680906534095,0.003939917339872194,0.323380833381777,-3.14375209327316,5.06301419126852,5.07333104226258,Insignificant,0.010954626523755562,14.606168698340749
Fipronil,Avocado,21,0.005157295375528864,0.005843524908935923,0.290957186981323,2.82178722416404,7.52855978909156,7.53418002058502,Insignificant,0.01625748559145076,21.676647455267677
Fipronil,Carrot,21,0.0037109340428726593,0.004683816061214813,0.290957186981323,-0.193565197313707,5.88602902818697,5.89321591368548,Insignificant,0.012880023976807492,17.173365302409987
Fipronil,Onion,21,0.004540792424501526,0.00475967719110657,0.290957186981323,2.41146882058893,6.26011112818667,6.26686902862208,Insignificant,0.013378483268048044,17.837977690730728
Fipronil,Orange,21,0.0032463135594159773,0.0032463135594159773,0.290957186981323,-0.906308851594072,4.27692917988544,4.28681458596143,Insignificant,0.009137940704371985,12.183920939162647
